analysis_id,gene_accession_id,gene_symbol,mouse_strain,mouse_life_stage,parameter_id,pvalue,parameter_name
mz355l5l2kkevx3,MGI:1915690,Dusp23,C57BL,Early Adult,IMPC_DXA_010_001,0.7799142,Bone Area
mz47y9h61s492b5,MGI:2142527,Exoc8,C57BL,E9.5,MGP_PBI_039_001,0.5267671,Neutrophil number
mz5noygq931mzd7,MGI:1916778,1700030J22Rik,C57BL,Early Adult,IMPC_IPG_012_001,0.4541901,Area under glucose response curve
mz63a3z00tb3o2o,MGI:891978,Phyh,C57BL,Early Adult,IMPC_CSD_006_001,0.2592547,Coat - color - head
mz64i46xt68541k,MGI:3648285,Gm5127,C57BL,Early Adult,ESLIM_001_001_009,0.9895052,Coat colouration
mz68d287voeg8b8,MGI:96877,Klrb1,C57BL,Early Adult,IMPC_GEL_018_001,0.3940176,Visceral yolk sac morphology
mz764kjqt4eclt7,MGI:2444155,Nmnat2,C57BL,E9.5,IMPC_HEM_030_001,0.5012762,Neutrophil cell count
mz7cchu28t5k775,MGI:1202401,Fgf17,C57BL,Early Adult,IMPC_DXA_006_001,0.2756331,Body length
mz7nr3ebm2gc14m,MGI:1925847,Fhod3,C57BL,Early Adult,MGP_CSD_003_001,0.07298187,Trunk curl
mz7w9k0wo2i9y25,MGI:2181202,Pfkfb3,C57BL,Early Adult,IMPC_CSD_029_001,0.681289,Activity (body position)
mz966j1ifm7gb02,MGI:2441675,Pgbd1,C57BL,Middle Aged Adult,IMPC_EYE_092_001,0.7203296,Retina (combined)
mzaf9c22i72b1ap,MGI:2684870,Pom121l2,C57BL,Early Adult,IMPC_EYE_069_001,0.6553797,Left inner nuclear layer
mzh1a5poyox86nh,MGI:1917004,Fbxo7,C57BL,Early Adult,IMPC_OFD_019_001,0.5512706,Number of center entries
mzk80fi51wya7t2,MGI:1920150,Ndufv2,C57BL,Late Adult,CCP_XRY_001_001,0.2553248,Skull shape
mzkv9up4ks7he2j,MGI:2146818,Oard1,C57BL,Early Adult,ESLIM_018_001_005,0.8962836,B cell CD19+ percentage
mzmp5p7s29cvvfq,MGI:891978,Phyh,C57BL,Early Adult,HRWLLA_DXA_008_001,0.7043917,Lean/Body weight
mzrs5ofib76uhfv,MGI:109564,Kif5a,C57BL,E18.5,IMPC_GEL_018_001,0.8477746,Visceral yolk sac morphology
mzt3bf089i43354,MGI:105120,Dusp1,C57BL,Early Adult,MGP_PBI_039_001,0.4480031,Neutrophil number
mztgh55q09vy310,MGI:2145317,Brd9,C57BL,Late Adult,IMPC_OFD_022_001,0.9526529,Percentage center time
mzuxo44a1r20761,MGI:1918328,Adam30,C57BL,Early Adult,IMPC_HEM_033_001,0.3621254,Monocyte differential count
n0065kji2zk56c2,MGI:2444584,Mysm1,C57BL,Early Adult,IMPC_EYE_008_001,0.5896571,Corneal opacity
n00bk04q335sfv1,MGI:96877,Klrb1,C57BL,Early Adult,JAX_PLC_001_001,0.326003,Total cholesterol
n00eniv3ca0fo98,MGI:1921058,Tex36,C57BL,Early Adult,IMPC_ACS_033_001,0.4232799,% Pre-pulse inhibition - PPI1
n024l4ns0g83y59,MGI:1890391,Fstl3,C57BL,Early Adult,JAXLA_CSD_015_001,0.3949704,Coat - hair texture / appearance - head
n028417z0s11j2o,MGI:105120,Dusp1,C57BL,Early Adult,IMPC_HEM_004_001,0.5859226,Hematocrit
n030251i82800p0,MGI:104899,Mob4,C57BL,E9.5,JAXLA_CSD_009_001,0.7322242,Coat - color pattern - head
n0325cn7nszcg9u,MGI:99402,Adora2a,C57BL,Early Adult,IMPC_EYE_062_001,0.9399169,Right total retinal thickness
n03930z7q1q1v9w,MGI:1289225,Tmem41b,C57BL,E12.5,IMPC_GEL_018_001,0.1748005,Visceral yolk sac morphology
n044xvk64k907u5,MGI:1342273,Gsto1,C57BL,Late Adult,IMPC_CBC_058_001,0.295449,Cholesterol ratio
n046i20hwir9o35,MGI:2442190,Camk1d,C57BL,Late Adult,IMPC_OFD_020_001,0.08037548,Distance travelled - total
n04708664wah1j9,MGI:109601,Nck1,C57BL,Early Adult,IMPC_HEM_005_001,0.7963219,Mean cell volume
n04z6w19526yt0e,MGI:2442190,Camk1d,C57BL,Late Adult,IMPC_GEL_058_001,0.8707755,Heart morphology
n064zar8q3e8ep0,MGI:95392,Eng,C57BL,E15.5,IMPC_GEO_009_002,0.237463,Hemorrhage
n06g0337u2hmb8e,MGI:2387603,Ahsa1,C57BL,Early Adult,IMPC_GEL_027_001,0.2122494,Neural tube closure
n06u6ohzg1f1uu1,MGI:2387404,Catsper2,C57BL,Early Adult,IMPC_GEL_063_001,0.1772635,Delayed embryonic development
n0782877ktuyswy,MGI:2137677,Sfxn1,C53BL,Early Adult,ESLIM_015_001_024,0.1954387,LDL-cholesterol
n07s3n380q6d9hh,MGI:1342774,Ppargc1a,C57BL,Early Adult,IMPC_GEL_042_001,0.507388,Otic vesicle morphology
n09f8kw07dv2sw3,MGI:88111,Atp2b4,C57BL,Early Adult,HRWLLA_HEM_003_001,0.08935328,Hemoglobin
n09zjn1pn8c23pv,MGI:95392,Eng,C57BL,E9.5,IMPC_ECG_010_001,0.1812174,HRV
n0dnie3m5ywdju0,MGI:2444155,Nmnat2,C57BL,E15.5,IMPC_HEM_032_001,0.7522466,Lymphocyte cell count
n0e26pax7h24m93,MGI:3029290,Zfp281,C57BL,E9.5,IMPC_ACS_036_001,0.3742118,% Pre-pulse inhibition - PPI4
n0f1dj901763z51,MGI:2443138,Mphosph9,C57BL,Early Adult,IMPC_CBC_006_001,0.8012014,Total protein
n0gnd44437ggoth,MGI:1342273,Gsto1,C57BL,Late Adult,IMPC_XRY_017_001,0.6384283,Number of caudal vertebrae
n0m87z7e3eoo049,MGI:1918925,Sanbr,C57BL,Early Adult,ESLIM_019_001_004,0.2767589,IgG2b
n0nm5u6388z7051,MGI:99402,Adora2a,C57BL,Late Adult,IMPC_IPG_010_001,0.9914247,Fasted blood glucose concentration
n0o0884659p8a74,MGI:2146818,Oard1,C57BL,Early Adult,MGP_012_001_005,0.4049011,Body Weight
n0q0u2yq8k7qv73,MGI:1914836,Ubxn11,C57BL,Early Adult,IMPC_ECG_004_001,0.5889518,RR
n0qn89x89807tjx,MGI:1349410,Triobp,C57BL,Early Adult,JAXLA_CSD_039_001,0.05910648,Limb grasp
n0r15f3z4g1o2h5,MGI:2442190,Camk1d,C57BL,Early Adult,JAX_OFD_010_001,0.5634915,Periphery distance travelled
n0v3nyfs6b6vad4,MGI:1098713,Parp8,C57BL,Early Adult,IMPC_OFD_022_001,0.8228989,Percentage center time
n0w3bnqtl1cdtdu,MGI:109564,Kif5a,C57BL,E18.5,MGP_CSD_003_001,0.4302305,Trunk curl
n0x022vh42poouv,MGI:1921453,Eif4enif1,C57BL,E15.5,JAXLA_DXA_007_001,0.5250197,BMC/Body weight
n0x03z8bt5l8eu3,MGI:1202401,Fgf17,C57BL,Early Adult,IMPC_OFD_007_001,0.4565087,Whole arena resting time
n10295v30ssa0f1,MGI:104673,Ptpn12,C57BL,E9.5,ESLIM_008_001_008,0.5862571,Locomotor activity
n10fs48l74099eb,MGI:2151110,Prelp,C57BL,Early Adult,ESLIM_019_001_004,0.762642,IgG2b
n11s6av81zst188,MGI:891978,Phyh,C57BL,Early Adult,IMPC_ECH_016_001,0.3348744,Aortic diameter (Dao)
n12019kxk4yj7tq,MGI:2145317,Brd9,C57BL,E12.5,IMPC_XRY_067_001,0.149892,Caudal processes
n1312642831841x,MGI:1355329,Mink1,C57BL,Early Adult,IMPC_XRY_033_001,0.7337119,Tibia length
n13731gm5jtv5i3,MGI:1289225,Tmem41b,C57BL,Early Adult,HRWLLA_DXA_003_001,0.342885,Lean mass
n151pa27pv186t3,MGI:1100520,Twf1,C57BL,Early Adult,IMPC_EYE_063_001,0.1247141,Right inner nuclear layer
n1570zf7w09vrn3,MGI:1342273,Gsto1,C57BL,Late Adult,IMPC_HEM_007_001,0.2177112,Mean cell hemoglobin concentration
n159iv6mb334u66,MGI:1921453,Eif4enif1,C57BL,E15.5,IMPC_HEM_004_001,0.1687123,Hematocrit
n15cu0x50112j62,MGI:104899,Mob4,C55BL,Early Adult,IMPC_EYE_059_001,0.6306158,Mean right eye lens density
n15ql50shy0273t,MGI:1289225,Tmem41b,C57BL,E12.5,IMPC_HEM_002_001,0.1586243,Red blood cell count
n17cduo738z5ggy,MGI:2444584,Mysm1,C57BL,Early Adult,IMPC_ABR_010_001,0.5896354,24kHz-evoked ABR Threshold
n1ac2j9503t2xy6,MGI:2684870,Pom121l2,C57BL,Early Adult,IMPC_GEL_042_001,0.07477465,Otic vesicle morphology
n1b18mbjsdqf78z,MGI:104673,Ptpn12,C57BL,E9.5,ESLIM_015_001_018,0.8286367,Triglycerides
n1c76w345khb717,MGI:1918328,Adam30,C57BL,Early Adult,ESLIM_018_001_005,0.586937,B cell CD19+ percentage
n1c7u5g2nn39lh6,MGI:2146818,Oard1,C57BL,Early Adult,IMPC_CBC_006_001,0.2291543,Total protein
n1fc4393454w100,MGI:1920927,Psma8,C57BL,Early Adult,IMPC_GEL_014_001,0.9276452,Allantois Morphology
n1g5k56628tx5d5,MGI:2442855,Rab39,C57BL,Early Adult,JAX_OFD_013_001,0.4733185,Periphery average speed
n1gi8ip76s9040b,MGI:2444155,Nmnat2,C57BL,E15.5,IMPC_HEM_006_001,0.4848537,Mean corpuscular hemoglobin
n1j0d2114hvk62w,MGI:1925847,Fhod3,C57BL,E15.5,JAX_OFD_010_001,0.9474821,Periphery distance travelled
n1j63g78i34s81z,MGI:2146818,Oard1,C57BL,Early Adult,IMPC_LDT_006_001,0.08593126,Latency to first transition into dark
n1k8tqg1lz0d017,MGI:1276578,Gfi1b,C57BL,E15.5,JAX_PLC_001_001,0.9194166,Total cholesterol
n1nk89lzn02w82i,MGI:2441675,Pgbd1,C57BL,Late Adult,JAXLA_CSD_012_001,0.8570493,Coat - hair distribution - head
n1nn81om90h6ff9,MGI:2444584,Mysm1,C57BL,Early Adult,IMPC_IPG_010_001,0.9396971,Fasted blood glucose concentration
n1o1z43sdt3t7kh,MGI:96877,Klrb1,C57BL,Middle Aged Adult,IMPC_ECG_010_001,0.7666364,HRV
n1pg8p25130i726,MGI:1920150,Ndufv2,C57BL,Early Adult,IMPC_CBC_028_001,0.5216977,Creatine kinase
n1xd9967co66j68,MGI:1918925,Sanbr,C57BL,Early Adult,HRWLLA_DXA_009_001,0.9445301,Fat/Body weight
n1z97ho96hy75m6,MGI:1342273,Gsto1,C57BL,Late Adult,IMPC_GEO_019_001,0.06116683,Embryo Size
n21w5827931m0bm,MGI:2158736,Senp3,C57BL,Early Adult,IMPC_ACS_037_001,0.4106365,% Pre-pulse inhibition - Global
n2276w46u7c42rj,MGI:1343176,Timm17b,C57BL,Early Adult,ESLIM_011_001_001,0.1320212,BN startle magnitude
n233h3q73222u02,MGI:2158736,Senp3,C57BL,Early Adult,UCDLA_GRS_011_001,0.07340246,Forelimb and hindlimb grip strength normalised against body weight
n23841ec44b57bi,MGI:1915690,Dusp23,C57BL,Early Adult,IMPC_EYE_082_001,0.5905209,Iris transilumination
n23db70431469fi,MGI:1920150,Ndufv2,C57BL,Early Adult,JAX_OFD_020_001,0.4821425,Distance travelled - total
n248ndm9v66uo1u,MGI:2145317,Brd9,C57BL,Early Adult,UCDLA_GRS_011_001,0.3524329,Forelimb and hindlimb grip strength normalised against body weight
n24uh3i57i491cf,MGI:103022,Reln,C57BL,E18.5,IMPC_EYE_063_001,0.7140861,Right inner nuclear layer
n2533ub5h2z4g9z,MGI:2180307,Hps5,C57BL,Early Adult,IMPC_OFD_011_001,0.2693515,Periphery resting time
n25759771zwh247,MGI:1276578,Gfi1b,C57BL,Early Adult,HRWLLA_DXA_008_001,0.1915951,Lean/Body weight
n26pe08nui7988u,MGI:2387404,Catsper2,C57BL,Early Adult,IMPC_CBC_002_001,0.9703025,Potassium
n274s865ug0du69,MGI:1346006,Ptpa,C57BL,Early Adult,IMPC_CSD_032_001,0.666685,Locomotor activity
n2786659u6gpma8,MGI:109564,Kif5a,C57BL,E18.5,IMPC_HEM_032_001,0.08390665,Lymphocyte cell count
n292zc756ej3914,MGI:1196439,Cbx7,C57BL,Early Adult,IMPC_EYE_068_001,0.1013531,Left total retinal thickness
n2ao350dd59c58a,MGI:95392,Eng,C57BL,Early Adult,ESLIM_008_001_002,0.8394978,Tremor
n2gz8987h9401t1,MGI:2145317,Brd9,C57BL,Middle Aged Adult,IMPC_CSD_078_001,0.593463,Vocalization
n2ke2wms46m3b9q,MGI:1333114,Pigq,C57BL,E12.5,IMPC_GRS_010_001,0.20068,Forelimb grip strength normalised against body weight
n2l9fxi0bi062ed,MGI:2387603,Ahsa1,C57BL,Early Adult,UCD_OWT_029_001,0.3329425,Body length
n2n838p0x9z6rnz,MGI:97742,Pomc,C57BL,Late Adult,ESLIM_018_001_005,0.5344797,B cell CD19+ percentage
n2ollz87x2kv508,MGI:2444807,Zfp827,C57BL,Middle Aged Adult,IMPC_FEA_003_001,0.7427946,Conditioning Baseline % Freezing Time
n2r69ejj801q8xj,MGI:1342774,Ppargc1a,C57BL,E18.5,IMPC_ACS_035_001,0.9862585,% Pre-pulse inhibition - PPI3
n2ud82v5k2zgp45,MGI:1276578,Gfi1b,C57BL,E15.5,IMPC_GPO_002_001,0.1975357,Placenta Morphology
n2whv9282415xyv,MGI:1915690,Dusp23,C57BL,Early Adult,JAXLA_CSD_007_001,0.7016036,Coat - color - abdomen
n2y819dk59ng52d,MGI:1920150,Ndufv2,C57BL,E9.5,IMPC_HEM_030_001,0.9336571,Neutrophil cell count
n2y9w1cr1h4sq4o,MGI:1916947,Camsap3,C57BL,Early Adult,ESLIM_007_001_003,0.6727468,Whole arena resting time
n2ytg765591q8yj,MGI:97801,Pth1r,C57BL,Early Adult,CCP_LFO_004_001,0.4343979,Esn
n305u960h791t3f,MGI:891978,Phyh,C57BL,Early Adult,IMPC_EYE_018_001,0.8239628,Fusion between cornea and lens
n30pq78u9oh4qoh,MGI:1333114,Pigq,C57BL,Early Adult,IMPC_HEM_002_001,0.939043,Red blood cell count
n3134m1gvidaku8,MGI:1925847,Fhod3,C57BL,E15.5,JAXLA_CSD_009_001,0.1980244,Coat - color pattern - head
n313811w66964wo,MGI:1921453,Eif4enif1,C57BL,Early Adult,IMPC_CBC_002_001,0.7338394,Potassium
n313xjq7gg0pws5,MGI:104899,Mob4,C57BL,Early Adult,ESLIM_001_001_157,0.425402,hindlimb thickness
n3244mu7b338l9j,MGI:97748,Ctsa,C57BL,Early Adult,IMPC_IPG_012_001,0.2949532,Area under glucose response curve
n329a09653e3k95,MGI:104899,Mob4,C57BL,E9.5,IMPC_GEL_006_001,0.9756019,Pericardium Morphology
n336r6qa56qs7w9,MGI:1918328,Adam30,C57BL,Early Adult,IMPC_HEM_034_001,0.1558963,Monocyte cell count
n33j25iwfym517g,MGI:1333114,Pigq,C57BL,E12.5,IMPC_GPO_002_001,0.3942124,Placenta Morphology
n340w850n59f479,MGI:3030482,Or52h1,C57BL,Early Adult,ESLIM_007_001_008,0.5917249,Periphery permanence time
n342a94a88w111m,MGI:2142527,Exoc8,C57BL,E9.5,IMPC_HEM_002_001,0.1029316,Red blood cell count
n34h87cv639n7n0,MGI:2442855,Rab39,C57BL,Early Adult,IMPC_GEL_060_001,0.6337766,Neural tube morphology
n34l0p5391n37u0,MGI:95392,Eng,C57BL,E9.5,JAX_TLS_001_001,0.09200113,Time immobile
n358wu9lj22e698,MGI:1925847,Fhod3,C57BL,E9.5,IMPC_GEO_009_002,0.565892,Hemorrhage
n3596m07hdl6ish,MGI:2444807,Zfp827,C57BL,Middle Aged Adult,ESLIM_016_001_005,0.7766133,Mean cell volume
n362f7032ww6a78,MGI:1891254,Bag2,C57BL,Early Adult,IMPC_ECG_002_001,0.3829696,HR
n3701axxh34p1g0,MGI:104673,Ptpn12,C57BL,Early Adult,IMPC_GEL_011_001,0.8796552,Embryo turning
n37723f78753rp3,MGI:97748,Ctsa,C57BL,Early Adult,HRWLLA_FEA_003_001,0.212756,Conditioning Baseline % Freezing Time
n37ag5q44v2z0os,MGI:1202401,Fgf17,C57BL,Early Adult,IMPC_ACS_034_001,0.8731351,% Pre-pulse inhibition - PPI2
n37p9hej0803b28,MGI:2142527,Exoc8,C57BL,E12.5,IMPC_HEM_005_001,0.7644624,Mean cell volume
n38o8v8h38cb8te,MGI:1890391,Fstl3,C57BL,Early Adult,ESLIM_007_001_008,0.1140597,Periphery permanence time
n3976f47018529m,MGI:2145317,Brd9,C57BL,E15.5,IMPC_GEL_042_001,0.5148135,Otic vesicle morphology
n39y819a08ock81,MGI:2442190,Camk1d,C57BL,Late Adult,IMPC_EYE_008_001,0.6168225,Corneal opacity
n3d36mc6yvy1q1r,MGI:1921453,Eif4enif1,C57BL,Early Adult,TCPLA_DXA_007_001,0.7006527,BMC/Body weight
n3e2h6kxnu9x569,MGI:2146818,Oard1,C57BL,Early Adult,IMPC_CBC_004_001,0.938444,Urea (Blood Urea Nitrogen - BUN)
n3f9z222l0r7175,MGI:1859545,Syt7,C57BL,Early Adult,IMPC_IPG_012_001,0.6130508,Area under glucose response curve
n3hd61bi361zob6,MGI:1915806,Uckl1,C57BL,Early Adult,MGP_016_001_008,0.5339285,Platelet count
n3hmli0216y8s3x,MGI:104673,Ptpn12,C57BL,Early Adult,IMPC_FEA_015_001,0.7648996,Cue Baseline % Freezing Time
n3iq6179hutuec5,MGI:97742,Pomc,C57BL,Early Adult,IMPC_EYE_056_001,0.8358718,Mean left eye lens density
n3jjzwhwrqfxxh9,MGI:1924127,Rab36,C57BL,Early Adult,IMPC_GEL_015_001,0.8814136,Vitelline vasculature morphology
n3nxiflyzl1dr39,MGI:1919822,Spats2,C57BL,Early Adult,IMPC_GEL_015_001,0.05928452,Vitelline vasculature morphology
n3q7aze8mlbc783,MGI:1920150,Ndufv2,C57BL,Early Adult,IMPC_GPO_003_001,0.6591769,Placenta Vasculature
n3rykb377m40gsh,MGI:1345153,Pacsin2,C57BL,Early Adult,ESLIM_007_001_010,0.2588645,Center distance travelled
n3s848r3wseuj57,MGI:2685530,Pou2af3,C57BL,Early Adult,IMPC_GEL_006_001,0.5485279,Pericardium Morphology
n3uoq38u5kl3272,MGI:1333114,Pigq,C57BL,E12.5,IMPC_GEO_047_002,0.3777828,Microphthalmia
n3uz0902fddj99p,MGI:2146020,Mief1,C57BL,Early Adult,IMPC_CBC_015_001,0.8193223,Total cholesterol
n3w5l8w929n8ecv,MGI:2145317,Brd9,C57BL,Early Adult,IMPC_FEA_107_001,0.4368475,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
n40f4sv9y547voq,MGI:105120,Dusp1,C57BL,Early Adult,MGP_005_001_001,1.341869e-05,Weight
n411g3ob226623t,MGI:1920150,Ndufv2,C57BL,Early Adult,IMPC_EYE_015_001,0.309068,Iris Pigmentation
n420811bb7nal6d,MGI:1098713,Parp8,C57BL,Early Adult,IMPC_EYE_024_001,0.5321999,Retinal Blood Vessels
n43fol6hrp0xa4y,MGI:104899,Mob4,C57BL,E9.5,HRWLLA_FEA_003_001,0.687651,Conditioning Baseline % Freezing Time
n43iw0e7yi0f401,MGI:1276578,Gfi1b,C57BL,Early Adult,IMPC_CBC_058_001,0.7201406,Cholesterol ratio
n43q26zj3k53oso,MGI:104899,Mob4,C57BL,E9.5,IMPC_ACS_036_001,0.07051118,% Pre-pulse inhibition - PPI4
n44rl7kr4nif494,MGI:2685530,Pou2af3,C57BL,Early Adult,JAX_URI_005_001,0.668942,Glucose
n44zekr14j78v3j,MGI:2686460,Prob1,C57BL,Early Adult,IMPC_ABR_006_001,0.2711125,12kHz-evoked ABR Threshold
n451c2bi6861n52,MGI:1925847,Fhod3,C57BL,Early Adult,IMPC_EYE_007_001,0.7001271,Cornea
n45vl3qu17m4230,MGI:1860078,Txnl1,C57BL,Early Adult,IMPC_GEL_042_001,0.7381942,Otic vesicle morphology
n460834g00ds475,MGI:1920150,Ndufv2,C57BL,E9.5,ESLIM_006_001_012,0.6934876,Pelvis
n472qjvt41xr6i6,MGI:1913895,Pspc1,C57BL,Early Adult,IMPC_CSD_030_001,0.1823725,Tremor
n474hl14480t1ip,MGI:2670984,Kics2,C57BL,Early Adult,IMPC_EYE_012_001,0.16175,Pupil Shape
n47p8l31v15xl9m,MGI:1346006,Ptpa,C57BL,Early Adult,HRWLLA_DXA_009_001,0.6534474,Fat/Body weight
n47s3y5bmof3kq8,MGI:1919963,Angptl1,C57BL,Early Adult,IMPC_CBC_008_001,0.4615057,Total bilirubin
n481f8wx3nsh1z5,MGI:1919304,Cyp4f18,C57BL,Early Adult,IMPC_ABR_006_001,0.418179,12kHz-evoked ABR Threshold
n48809h1x03q2b4,MGI:1333114,Pigq,C57BL,E9.5,IMPC_CSD_037_001,0.8824258,Unexpected behaviors
n4atcgnwc16q670,MGI:97742,Pomc,C57BL,Middle Aged Adult,IMPC_HEM_034_001,0.5546707,Monocyte cell count
n4bb4yc92n0168y,MGI:1916778,1700030J22Rik,C57BL,Early Adult,IMPC_DXA_004_001,0.4607741,Bone Mineral Density (excluding skull)
n4c12338173597o,MGI:1347075,Nbea,C57BL,E18.5,JAX_PLC_002_001,0.6422977,HDL-cholesterol
n4e8c4f4miqrh9q,MGI:2444807,Zfp827,C57BL,Early Adult,IMPC_GEL_018_001,0.1925485,Visceral yolk sac morphology
n4f218247b6z384,MGI:2138297,Sh3bp4,C57BL,Early Adult,JAXLA_DXA_008_001,0.09983307,Lean/Body weight
n4f454b5d91li25,MGI:1347075,Nbea,C57BL,Early Adult,ESLIM_001_001_007,0.3738152,coat hair
n4f9g8s96638xez,MGI:1333114,Pigq,C57BL,Early Adult,JAXLA_DXA_009_001,0.7000727,Fat/Body weight
n4fhd7xa19bej33,MGI:2444807,Zfp827,C57BL,E18.5,JAXLA_DXA_009_001,0.1508049,Fat/Body weight
n4g9645k9218347,MGI:891978,Phyh,C57BL,Early Adult,MGP_005_001_002,0.2778039,Fat mass
n4hnkv8n42ffw4l,MGI:1355329,Mink1,C57BL,Early Adult,IMPC_GEL_063_001,0.4726395,Delayed embryonic development
n4i570s9168y7p5,MGI:1333114,Pigq,C58BL,E12.5,IMPC_CBC_018_001,0.7532698,Glucose
n4ibqq60htmw25g,MGI:1890391,Fstl3,C57BL,Early Adult,IMPC_ACS_033_001,0.07322868,% Pre-pulse inhibition - PPI1
n4k537w23453o0y,MGI:1924127,Rab36,C57BL,Early Adult,IMPC_CBC_004_001,8.127683e-05,Urea (Blood Urea Nitrogen - BUN)
n4kkw4872eji897,MGI:1915806,Uckl1,C57BL,Early Adult,ESLIM_007_001_008,0.4110461,Periphery permanence time
n4l6nn7ytt4r54d,MGI:1333870,Ate1,C57BL,Early Adult,IMPC_EYE_059_001,0.8140306,Mean right eye lens density
n4lnyw51n51978r,MGI:2151110,Prelp,C57BL,Early Adult,IMPC_OFD_017_001,0.09026703,Center average speed
n4mypi4w6v8y03g,MGI:2686460,Prob1,C57BL,Early Adult,IMPC_EYE_063_001,0.557065,Right inner nuclear layer
n4o63mdm2755c1o,MGI:1347075,Nbea,C57BL,Early Adult,IMPC_XRY_060_001,0.2175308,Transitional vertebrae
n4r0y16fz2j89wv,MGI:104899,Mob4,C57BL,E9.5,IMPC_CBC_004_001,0.7492417,Urea (Blood Urea Nitrogen - BUN)
n4tl56q5x9mofce,MGI:107417,Slc50a1,C57BL,Early Adult,JAXLA_CSD_009_001,0.0784676,Coat - color pattern - head
n4uj9l31nk1bw2l,MGI:2145317,Brd9,C57BL,E12.5,MGP_026_001_004,0.5503853,Coat colouration
n4z8z7k7ju390o6,MGI:95496,Fcer1g,C57BL,Early Adult,IMPC_EYE_018_001,0.309974,Fusion between cornea and lens
n5069in13m49f4f,MGI:2142527,Exoc8,C57BL,E9.5,ESLIM_001_001_009,0.8310272,Coat colouration
n50r5v8vm5x1m4p,MGI:109564,Kif5a,C57BL,E12.5,IMPC_CSD_005_001,0.7599244,Coat - color - back
n50t83nrz4ef329,MGI:1913887,Tsen15,C57BL,Early Adult,IMPC_OFD_017_001,0.2440754,Center average speed
n5241a8hrwpw2tp,MGI:1347075,Nbea,C57BL,Early Adult,IMPC_ECG_010_001,0.8750208,HRV
n5268q38vdbx7o7,MGI:2442190,Camk1d,C57BL,Middle Aged Adult,IMPC_CBC_001_001,0.341787,Sodium
n528936r297xa8m,MGI:1913895,Pspc1,C57BL,Early Adult,IMPC_OFD_019_001,0.8293368,Number of center entries
n52y023qvy680c8,MGI:2387404,Catsper2,C57BL,Early Adult,ESLIM_016_001_006,0.758645,Mean corpuscular hemoglobin
n5308qr0em599a2,MGI:104673,Ptpn12,C57BL,E9.5,ESLIM_008_001_002,0.1770558,Tremor
n533n1mu2i58s08,MGI:893577,Stx4a,C57BL,Early Adult,IMPC_GEL_033_001,0.9252256,Tail bud morphology
n53625v403o89ul,MGI:103022,Reln,C57BL,Early Adult,MGP_CSD_003_001,0.9387137,Trunk curl
n5370k4l3ny99cl,MGI:2670984,Kics2,C57BL,Early Adult,ESLIM_006_001_019,0.8139426,Skull shape
n53ko97n40ytoe9,MGI:1349162,Sdc1,C57BL,Early Adult,IMPC_CBC_014_001,0.716792,Alkaline phosphatase
n53n495f58429vh,MGI:88111,Atp2b4,C57BL,Early Adult,JAXLA_CSD_077_001,0.3368626,Contact righting
n53u0p0nvbnn7z3,MGI:1925847,Fhod3,C57BL,Early Adult,IMPC_CBC_011_001,0.504585,Iron
n552628yqw05692,MGI:3648285,Gm5127,C57BL,Early Adult,UCDLA_GRS_011_001,0.07017267,Forelimb and hindlimb grip strength normalised against body weight
n5536vskkrh42xr,MGI:103206,Acod1,C57BL,Early Adult,IMPC_GEL_036_002,0.9237864,Pallor
n56s4a71p800df5,MGI:104899,Mob4,C57BL,Early Adult,HRWLLA_HEM_003_001,0.1731311,Hemoglobin
n58b1x827mu3mlw,MGI:893577,Stx4a,C57BL,Early Adult,ESLIM_006_001_012,0.5037796,Pelvis
n58f9l728rv7d67,MGI:104899,Mob4,C57BL,Early Adult,IMPC_EYE_016_001,0.4698685,Lens
n58i8wgm1d43216,MGI:1914727,Abhd15,C57BL,Early Adult,IMPC_ECG_002_001,0.3873234,HR
n59yk2te2365ys4,MGI:2159621,Acot4,C57BL,Early Adult,JAX_PLC_001_001,0.3848664,Total cholesterol
n5b14z12u2vb938,MGI:109271,Zhx1,C57BL,Early Adult,IMPC_GEO_011_001,0.4964885,Blood Vessel Morphology
n5b4s59xpp324id,MGI:2146818,Oard1,C57BL,Early Adult,IMPC_CBC_015_001,0.702644,Total cholesterol
n5b6owo1tfzcy62,MGI:2151110,Prelp,C57BL,Early Adult,CCP_LFO_004_001,0.4187828,Esn
n5cta112f5d8f88,MGI:2145317,Brd9,C57BL,Middle Aged Adult,IMPC_GEO_019_001,0.2635139,Embryo Size
n5ej2u3b28s5984,MGI:2145317,Brd9,C57BL,Early Adult,IMPC_FEA_003_001,0.5206126,Conditioning Baseline % Freezing Time
n5er4486vfaeo89,MGI:2145317,Brd9,C57BL,E15.5,IMPC_OFD_019_001,0.6032696,Number of center entries
n5f3qly3f1k5069,MGI:1859545,Syt7,C57BL,Early Adult,JAXLA_CSD_005_001,0.20746,Coat - color - back
n5fbc42w3r8r0vn,MGI:109564,Kif5a,C57BL,Early Adult,IMPC_GEL_029_001,0.6545976,Midbrain
n5hjz291368o0qx,MGI:1920150,Ndufv2,C57BL,Early Adult,HMGULA_GRS_008_001,0.2461811,Forelimb grip strength measurement mean
n5k90g8kl3648q0,MGI:2142527,Exoc8,C57BL,Early Adult,IMPC_GEL_058_001,0.9771371,Heart morphology
